Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
GR1720,"Katho Rusti Cajon","Katho Rusti Cajon",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1899/s/katho-rusti-cajon/,199.17,KATHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_106.jpg,5051293013210,,simple,,,,,,,"Out of stock",,
GR1732,"Dholak with mechanical tuning","Dholak with mechanical tuning",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1900/s/dholak-with-mechanical-tuning/,66.63,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_107.jpg,5051293013234,,simple,,,,,,,"Out of stock",,
GR1733,"Naal with mechanical tuning","Naal with mechanical tuning",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1901/s/naal-with-mechanical-tuning/,74.96,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_108.jpg,5051293013241,,simple,,,,,,,"Out of stock",,
GR1791,"Atlas Djembe Strap, Black","Atlas Djembe Strap, Black",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1902/s/atlas-djembe-strap-black/,16.63,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_109.jpg,5051293011773,,simple,,,,,,,"Out of stock",,
GR1795,"Deluxe Small Djembe Bag","Deluxe Small Djembe Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1903/s/deluxe-small-djembe-bag/,16.63,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_110.jpg,5051293013944,,simple,,,,,,,"In stock",,
GR1826,"Atlas 8 note Mbira","Atlas 8 note Mbira",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1904/s/atlas-8-note-mbira/,16.63,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_111.jpg,5051293014484,,simple,,,,,,,"Out of stock",,
GR1866,"Xylophone, 1 Octave, Wooden","Xylophone, 1 Octave, Wooden",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1905/s/xylophone-1-octave-wooden/,19.13,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_112.jpg,5051293001798,,simple,,,,,,,"Out of stock",,
GR1868,"Xylophone, 2 Octaves, Wooden","Xylophone, 2 Octaves, Wooden",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1906/s/xylophone-2-octaves-wooden/,25.79,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_113.jpg,5051293001811,,simple,,,,,,,"Out of stock",,
GR1936E,"Dadi Fish Tambourine, Purple","Dadi Fish Tambourine, Purple",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1907/s/dadi-fish-tambourine-purple/,8.29,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_114.jpg,5051293011445,,simple,,,,,,,"Out of stock",,
GR1936Y,"Dadi Fish Tambourine, Yellow","Dadi Fish Tambourine, Yellow",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1908/s/dadi-fish-tambourine-yellow/,8.29,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_115.jpg,5051293011452,,simple,,,,,,,"Out of stock",,
GR1937,"Dadi Jingle Sticks, 4 Colours","Dadi Jingle Sticks, 4 Colours",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1909/s/dadi-jingle-sticks-4-colours/,3.29,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_116.jpg,5051293002078,,simple,,,,,,,"Out of stock",,
GR1939,"Dadi Tuneable Drum","Dadi Tuneable Drum",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1910/s/dadi-tuneable-drum/,10.79,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_117.jpg,5051293008964,,simple,,,,,,,"Out of stock",,
GR1945,"Dadi Plastic Shaky Eggs, Yellow","Dadi Plastic Shaky Eggs, Yellow",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1911/s/dadi-plastic-shaky-eggs-yellow/,2.5,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_118.jpg,5051293002122,,simple,,,,,,,"Out of stock",,
GR2067,"Sans Recorder in G","Sans Recorder in G",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1912/s/sans-recorder-in-g/,83.33,SANS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_119.jpg,5051293012046,,simple,,,,,,,"Out of stock",,
GR2120,"Glenluce Cocuswood D Flute","Glenluce Cocuswood D Flute",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1913/s/glenluce-cocuswood-d-flute/,90.83,GLENLUCE,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_120.jpg,5051293015009,,simple,,,,,,,"Out of stock",,
GR2143F,"Atlas Dizi Bamboo Flute in F","Atlas Dizi Bamboo Flute in F",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1914/s/atlas-dizi-bamboo-flute-in-f/,40.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_121.jpg,5051293008605,,simple,,,,,,,"Out of stock",,
GR2352F,"Dixon Low F Tuneable Whistle","Dixon Low F Tuneable Whistle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1915/s/dixon-low-f-tuneable-whistle/,46.67,"TONY DIXON",New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_122.jpg,5051293002894,,simple,,,,,,,"Out of stock",,
GR2354F,"Dixon Alloy Low F Whistle","Dixon Alloy Low F Whistle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1916/s/dixon-alloy-low-f-whistle/,66.67,"TONY DIXON",New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_123.jpg,5051293009183,,simple,,,,,,,"Out of stock",,
GR2367,"Waltons D Whistle DVD Pack","Waltons D Whistle DVD Pack",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1917/s/waltons-d-whistle-dvd-pack/,17.46,WALTONS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_124.jpg,5390731030083,,simple,,,,,,,"Out of stock",,
GR2374B,"Feadog Blue D Whistle Pack","Feadog Blue D Whistle Pack",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1918/s/feadog-blue-d-whistle-pack/,5.75,FEADOG,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_125.jpg,5390500550255,,simple,,,,,,,"Out of stock",,
GR2377,"Feadog Nickel D whistle Pack","Feadog Nickel D whistle Pack",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1919/s/feadog-nickel-d-whistle-pack/,6.58,FEADOG,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_126.jpg,5390500550170,,simple,,,,,,,"Out of stock",,
GR2701,"Student Bb Bombarde, rosewood","Student Bb Bombarde, rosewood",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1920/s/student-bb-bombarde-rosewood/,16.63,GLENLUCE,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_127.jpg,5051293003167,,simple,,,,,,,"Out of stock",,
GR2704,"Glenluce Bb Rosewood Bombarde","Glenluce Bb Rosewood Bombarde",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1921/s/glenluce-bb-rosewood-bombarde/,27.08,GLENLUCE,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_128.jpg,5051293015016,,simple,,,,,,,"Out of stock",,
GR2745,"Susato Ocarina, Nightingale","Susato Ocarina, Nightingale",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1922/s/susato-ocarina-nightingale/,6.63,SUSATO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_129.jpg,5051293003310,,simple,,,,,,,"Out of stock",,
GR2805,"Valentino VF007 s/plated Flute","Valentino VF007 s/plated Flute",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1923/s/valentino-vf007-s-plated-flute/,149.17,VALENTINO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_130.jpg,801508115445,,simple,,,,,,,"Out of stock",,
GR3108,"Blue Moon BM-09 Mandolin","Blue Moon BM-09 Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1924/s/blue-moon-bm-09-mandolin/,249.17,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_131.jpg,5051293010240,,simple,,,,,,,"Out of stock",,
GR3122B,"Ashbury AM-10 mandolin, Blue","Ashbury AM-10 mandolin, Blue",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1925/s/ashbury-am-10-mandolin-blue/,120.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_132.jpg,5051293003648,,simple,,,,,,,"Out of stock",,
GR3125,"Ashbury AM-200 Mandolin","Ashbury AM-200 Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1926/s/ashbury-am-200-mandolin/,249.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_133.jpg,5051293003723,,simple,,,,,,,"Out of stock",,
GR3128,"Ashbury AM-380E Mandolin","Ashbury AM-380E Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1927/s/ashbury-am-380e-mandolin/,274.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_134.jpg,5051293018666,,simple,,,,,,,"Out of stock",,
GR3138,"Kentucky KM-900 Mandolin","Kentucky KM-900 Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1928/s/kentucky-km-900-mandolin/,833.29,KENTUCKY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_135.jpg,5051293012701,,simple,,,,,,,"Out of stock",,
GR3177,"Premium A Style Mandolin Case","Premium A Style Mandolin Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1929/s/premium-a-style-mandolin-case/,79.95,GOLDENGATE,,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_136.jpg,688382014503,,simple,,,,,,,,,
GR3181,"LaBella Mandolin Set Light","LaBella Mandolin Set Light",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1930/s/labella-mandolin-set-light/,9.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_137.jpg,5051293003877,,simple,,,,,,,"Out of stock",,
GR3182,"LaBella Mandolin Set Medium","LaBella Mandolin Set Medium",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1931/s/labella-mandolin-set-medium/,9.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_138.jpg,5051293003884,,simple,,,,,,,"Out of stock",,
GR3189,"JP Mandolin Strings, Heavy","JP Mandolin Strings, Heavy",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1932/s/jp-mandolin-strings-heavy/,7.92,JP,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_139.jpg,633687121715,,simple,,,,,,,"In stock",,
GR3210,"Antonio Carvalho Tenor Mandola","Antonio Carvalho Tenor Mandola",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1933/s/antonio-carvalho-tenor-mandola/,290.83,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_140.jpg,5051293009480,,simple,,,,,,,"In stock",,
GR3211,"Carvalho Mandocello","Carvalho Mandocello",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1934/s/carvalho-mandocello/,540.83,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_141.jpg,5051293012954,,simple,,,,,,,"Out of stock",,
GR3213,"Ashbury AM-260 Octave Mandola","Ashbury AM-260 Octave Mandola",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1935/s/ashbury-am-260-octave-mandola/,207.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_142.jpg,5051293000791,,simple,,,,,,,"Out of stock",,
GR3217,"Ashbury Style S Oct Mandola","Ashbury Style S Oct Mandola",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1936/s/ashbury-style-s-oct-mandola/,524.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_143.jpg,5051293010479,,simple,,,,,,,"In stock",,
GR3289,"Labella Mando-Cello Strings","Labella Mando-Cello Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1937/s/labella-mando-cello-strings/,24.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_144.jpg,5051293014996,,simple,,,,,,,"Out of stock",,
GR3303,"Blue Moon BB-17 Bouzouki","Blue Moon BB-17 Bouzouki",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1938/s/blue-moon-bb-17-bouzouki/,162.5,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_145.jpg,5051293004041,,simple,,,,,,,"In stock",,
GR3313,"Ashbury AM-265 Irish Bouzouki","Ashbury AM-265 Irish Bouzouki",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1939/s/ashbury-am-265-irish-bouzouki/,207.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_146.jpg,5051293001309,,simple,,,,,,,"Out of stock",,
GR3372,"Fylde Archtop Bouzouki Case","Fylde Archtop Bouzouki Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1940/s/fylde-archtop-bouzouki-case/,58.29,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_147.jpg,5051293004126,,simple,,,,,,,"Out of stock",,
GR3384,"LaBella Greek Bouzouki Strings","LaBella Greek Bouzouki Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1941/s/labella-greek-bouzouki-strings/,6.63,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_148.jpg,5051293004140,,simple,,,,,,,"Out of stock",,
GR3507,"Blue Moon BU-06 Baritone Ukulele","Blue Moon BU-06 Baritone Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1942/s/blue-moon-bu-06-baritone-uke/,66.63,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_149.jpg,5051293004263,,simple,,,,,,,"Out of stock",,
GR3518,"Ashbury AU-68E Tenor Ukulele","Ashbury AU-68E Tenor Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1943/s/ashbury-au-68e-tenor-uke/,174.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_150.jpg,5051293013517,,simple,,,,,,,"Out of stock",,
GR3529,"Carvalho Slim Soprano Ukulele","Carvalho Slim Soprano Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1944/s/carvalho-slim-soprano-uke/,115.83,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_151.jpg,5051293016198,,simple,,,,,,,"Out of stock",,
GR3538,"Ashbury AU-34B Baritone Ukulele","Ashbury AU-34B Baritone Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1945/s/ashbury-au-34b-baritone-uke/,332.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_152.jpg,5051293010578,,simple,,,,,,,"Out of stock",,
GR3544S,"Ashbury AU-50S Soprano Ukulele","Ashbury AU-50S Soprano Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1946/s/ashbury-au-50s-soprano-uke/,58.29,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_153.jpg,5051293016662,,simple,,,,,,,"Out of stock",,
GR3548,"Ashbury AU-70T Tenor Uke","Ashbury AU-70T Tenor Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1947/s/ashbury-au-70t-tenor-uke/,120.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_154.jpg,5051293014576,,simple,,,,,,,"Out of stock",,
GR3552,"Ashbury AU-14 Soprano Uke","Ashbury AU-14 Soprano Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1948/s/ashbury-au-14-soprano-uke/,41.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_155.jpg,5051293017454,,simple,,,,,,,"In stock",,
GR3558,"Ashbury AU-50TC Uke","Ashbury AU-50TC Uke",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1949/s/ashbury-au-50tc-uke/,140.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_156.jpg,5051293017515,,simple,,,,,,,"In stock",,
GR3560,"Ashbury Bass Ukulele","Ashbury Bass Ukulele",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1950/s/ashbury-bass-ukulele/,165.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_157.jpg,5051293017775,,simple,,,,,,,"In stock",,
GR3588,"LaBella Ukulele Strings","LaBella Ukulele Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1951/s/labella-ukulele-strings/,4.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_158.jpg,5051293004508,,simple,,,,,,,"Out of stock",,
GR3588K,"LaBella Ukulele Strings, black","LaBella Ukulele Strings, black",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1952/s/labella-ukulele-strings-black/,4.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_159.jpg,5051293004515,,simple,,,,,,,"Out of stock",,
GR3589,"LaBella Baritone Ukulele Strings","LaBella Baritone Uke Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1953/s/labella-baritone-uke-strings/,4.96,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_160.jpg,5051293004522,,simple,,,,,,,"Out of stock",,
GR3589T,"LaBella Tenor Ukulele Strings","LaBella Tenor Ukulele Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1954/s/labella-tenor-ukulele-strings/,4.13,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_161.jpg,5051293004539,,simple,,,,,,,"Out of stock",,
GR3613,"Carvalho Braguinha","Carvalho Braguinha",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1955/s/carvalho-braguinha/,132.5,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_162.jpg,5051293012978,,simple,,,,,,,"Out of stock",,
GR3662,"Atlas Sarangi, Gut Strings","Atlas Sarangi, Gut Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1956/s/atlas-sarangi-gut-strings/,290.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_163.jpg,5051293013371,,simple,,,,,,,"Out of stock",,
GR3693,"LaBella Saz Strings","LaBella Saz Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1957/s/labella-saz-strings/,13.29,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_164.jpg,5051293004553,,simple,,,,,,,"Out of stock",,
GR3695B,"Labella Vihuela String Set","Labella Vihuela String Set",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1958/s/labella-vihuela-string-set/,6.63,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_165.jpg,656295043125,,simple,,,,,,,"Out of stock",,
GR3724E,"Ashbury AB-65E 5 string Banjo","Ashbury AB-65E 5 string Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1959/s/ashbury-ab-65e-5-string-banjo/,332.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_166.jpg,5051293018314,,simple,,,,,,,"Out of stock",,
GR3782,"LaBella 5 String Banjo Set L","LaBella 5 String Banjo Set L",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1960/s/labella-5-string-banjo-set-l/,4.58,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_167.jpg,5051293004706,,simple,,,,,,,"Out of stock",,
GR3783,"LaBella 5 String Banjo Set Med","LaBella 5 String Banjo Set Med",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1961/s/labella-5-string-banjo-set-med/,4.58,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_168.jpg,5051293004713,,simple,,,,,,,"Out of stock",,
GR3784,"LaBella 5 String Banjo Nylon","LaBella 5 String Banjo Nylon",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1962/s/labella-5-string-banjo-nylon/,4.96,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_169.jpg,5051293004720,,simple,,,,,,,"Out of stock",,
GR3825,"Ashbury AB-65TS Tenor Banjo","Ashbury AB-65TS Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1963/s/ashbury-ab-65ts-tenor-banjo/,274.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_170.jpg,5051293018321,,simple,,,,,,,"Out of stock",,
GR3829,"Ashbury AB-55 T Openback Banjo","Ashbury AB-55 T Openback Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1964/s/ashbury-ab-55-t-openback-banjo/,440.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_171.jpg,5051293008728,,simple,,,,,,,"Out of stock",,
GR3982,"Labella Plectrum Banjo Strings","Labella Plectrum Banjo Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1965/s/labella-plectrum-banjo-strings/,8.29,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_172.jpg,5051293010417,,simple,,,,,,,"Out of stock",,
GR3983,"LaBella Banjo Ukulele strings","LaBella Banjo Ukulele strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1966/s/labella-banjo-ukulele-strings/,4.96,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_173.jpg,5051293004928,,simple,,,,,,,"Out of stock",,
GR4100K,"Scarlatti child Accordion, blk","Scarlatti child Accordion, blk",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1967/s/scarlatti-child-accordion-blk/,33.29,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_174.jpg,5051293010844,,simple,,,,,,,"Out of stock",,
GR4101K,"Scarlatti 12 Bass Accordion","Scarlatti 12 bass Accordion",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1968/s/scarlatti-12-bass-accordion/,224.17,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_175.jpg,5051293015030,,simple,,,,,,,"Out of stock",,
GR4102K,"Scarlatti 24 Bass Accordion","Scarlatti 24 bass Accordion",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1969/s/scarlatti-24-bass-accordion/,290.83,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_176.jpg,5051293011049,,simple,,,,,,,"Out of stock",,
GR4104K,"Scarlatti 48 Bass Accordion","Scarlatti 48 bass Accordion3vc",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1970/s/scarlatti-48-bass-accordion3vc/,415.83,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_177.jpg,5051293011063,,simple,,,,,,,"Out of stock",,
GR4107K,"Scarlatti 72b Compact Accordion","Scarlatti 72b compactAccordion",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1971/s/scarlatti-72b-compactaccordion/,415.83,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_178.jpg,5051293016464,,simple,,,,,,,"Out of stock",,
GR4110K,"Scarlatti 48 Bass Pro","Scarlatti 48 Bass Pro",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1972/s/scarlatti-48-bass-pro/,649.17,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_179.jpg,5051293016471,,simple,,,,,,,"Out of stock",,
GR4114K,"Scarlatti Button Accordion","Scarlatti Button Accordion",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1973/s/scarlatti-button-accordion/,624.17,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_180.jpg,5051293016495,,simple,,,,,,,"Out of stock",,
GR4200K,"Child's 7 key Melodeon, Black","Child's 7 key Melodeon, Black",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1974/s/child-s-7-key-melodeon-black/,17.46,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_181.jpg,5051293010851,,simple,,,,,,,"Out of stock",,
GR4209,"Scarlatti 3 row Melodeon A/D/G","Scarlatti 3 row Melodeon A/D/G",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1975/s/scarlatti-3-row-melodeon-a-d-g/,529.17,SCARLATTI,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_182.jpg,5051293010318,,simple,,,,,,,"Out of stock",,
GR4431,"Atlas Harmonium, 3 1/4 Octaves","Atlas Harmonium, 3 1/4 Octaves",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1976/s/atlas-harmonium-3-1-4-octaves/,245.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_183.jpg,5051293013418,,simple,,,,,,,"Out of stock",,
GR5005,"Carvalho Classical 3/4 Guitar","Carvalho Classical 3/4 Guitar",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1977/s/carvalho-classical-3-4-guitar/,157.5,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_184.jpg,5051293015993,,simple,,,,,,,"Out of stock",,
GR5010,"Delgada DGC-22A 1/2 Guitar","Delgada DGC-22A 1/2 Guitar",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1978/s/delgada-dgc-22a-1-2-guitar/,112.5,DELGADA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_185.jpg,5051293008735,,simple,,,,,,,"Out of stock",,
GR5024,"Carvalho 4C Classcial","Carvalho 4C Classcial",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1979/s/carvalho-4c-classcial/,249.17,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_186.jpg,5051293013043,,simple,,,,,,,"Out of stock",,
GR5031,"Catala CC-1 Classical 1/2 Size","Catala CC-1 Classical 1/2 Size",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1980/s/catala-cc-1-classical-1-2-size/,39.96,CATALA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_187.jpg,688382027213,,simple,,,,,,,"Out of stock",,
GR5032,"Catala CC-1 Classical 3/4 Size","Catala CC-1 Classical 3/4 Size",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1981/s/catala-cc-1-classical-3-4-size/,40.79,CATALA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_188.jpg,688382027220,,simple,,,,,,,"In stock",,
GR5033,"Catala CC-1 Classical 4/4 Size","Catala CC-1 Classical 4/4 Size",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1982/s/catala-cc-1-classical-4-4-size/,41.63,CATALA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_189.jpg,688382023604,,simple,,,,,,,"In stock",,
GR5034,"Catala CC-4 Classical 3/4 Size","Catala CC-4 Classical 3/4 Size",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1983/s/catala-cc-4-classical-3-4-size/,58.29,CATALA,New,http://www.woodys-music.co.uk/media/catalog/product/n/o/nopic_190.jpg,688382027237,,simple,,,,,,,"In stock",,
